profile,value,Actot,aPAR,Rd
Bottom-heavy,0.217948717948718,19.2139488841166,1167.63394701356,2.00336548111411
Bottom-heavy,0.243589743589744,19.1774424034881,1169.23714047966,2.00336548111411
Bottom-heavy,0.269230769230769,19.1412613853684,1170.78382452625,2.00336548111411
Bottom-heavy,0.294871794871795,19.1054266373075,1172.27546272116,2.00336548111411
Bottom-heavy,0.32051282051282,19.0699587707163,1173.71353382455,2.00336548111411
Bottom-heavy,0.346153846153846,19.0348778822591,1175.09952467999,2.00336548111411
Bottom-heavy,0.371794871794872,19.0002035118927,1176.43492391171,2.00336548111411
Bottom-heavy,0.397435897435897,18.9659544473678,1177.72121697872,2.00336548111411
Bottom-heavy,0.423076923076923,18.93214868211,1178.95988061738,2.00336548111411
Bottom-heavy,0.448717948717949,18.898803383272,1180.15237749435,2.00336548111411
Bottom-heavy,0.474358974358974,18.8659349324277,1181.30014997848,2.00336548111411
Bottom-heavy,0.5,18.8335589664854,1182.40461494045,2.00336548111411
