profile,value,Actot,aPAR,Rd
Top-heavy,5.56923076923077,22.1947485400358,1235.29346090481,3.7190682264785
Top-heavy,5.77179487179487,22.1774954189582,1238.51207678212,3.85433820340843
Top-heavy,5.97435897435897,22.1420595930085,1241.11294848679,3.98987210524044
Top-heavy,6.17692307692308,22.0976132090828,1243.49382405554,4.12515103069709
Top-heavy,6.37948717948718,22.046281443535,1245.72808986196,4.26014813419821
Top-heavy,6.58205128205128,21.9808291896732,1247.47272103289,4.39541811112814
Top-heavy,6.78461538461538,21.9064909385536,1248.94968931548,4.53068808805806
Top-heavy,6.98717948717949,21.8241947476625,1250.18989415991,4.66595806498799
Top-heavy,7.18974358974359,21.7449352357093,1251.66704370034,4.80061931688981
Top-heavy,7.39230769230769,21.6547108213795,1252.75220238815,4.93557208512922
Top-heavy,7.59487179487179,21.5640496672208,1253.9022561375,5.0702248257288
Top-heavy,7.7974358974359,21.4732954681914,1255.12453786626,5.20460067764938
Top-heavy,8,21.3732159117738,1256.0123586093,5.33926043285807
Bottom-heavy,0.1,0.97227383884481,98.5234646707881,0.0667788493704697
Bottom-heavy,0.302564102564103,3.07546994632978,271.627506195155,0.202048826300397
Bottom-heavy,0.505128205128205,5.11468703157878,415.460097807215,0.337318803230324
Bottom-heavy,0.707692307692308,7.07829031567199,535.83618577005,0.472588780160252
Bottom-heavy,0.91025641025641,8.93945306620077,637.20682256159,0.607858757090179
Bottom-heavy,1.11282051282051,10.6769325487023,723.030789457159,0.743128734020106
Bottom-heavy,1.31538461538462,12.2733616219622,796.031108060276,0.878398710950033
Bottom-heavy,1.51794871794872,13.7177134676256,858.376211445124,1.01366868787996
Bottom-heavy,1.72051282051282,15.0065330255421,911.810452031926,1.14893866480989
Bottom-heavy,1.92307692307692,16.1433210840575,957.749739473654,1.28420864173981
Bottom-heavy,2.12564102564103,17.1366853728358,997.352691474709,1.41947861866974
Bottom-heavy,2.32820512820513,17.9982383280836,1031.57428475794,1.55474859559967
Bottom-heavy,2.53076923076923,18.7408642206399,1061.20680480448,1.6900185725296
Bottom-heavy,2.73333333333333,19.3775310675472,1086.91144907122,1.82528854945952
Bottom-heavy,2.93589743589744,19.9205796431396,1109.24296602175,1.96055852638945
Bottom-heavy,3.13846153846154,20.3813558687521,1128.66904557624,2.09582850331938
